copiesSold,price,revenue,avgPlaytime,reviewScore,publisherClass_AAA,publisherClass_Hobbyist,publisherClass_Indie,Label,name,releaseDate,publisherClass,publishers,developers
9474.0,11.99,69687.0,16.541265837868423,95.0,0.0,0.0,1.0,Non-Indie,Genome Guardian,07-05-2024,Indie,Alpherior,Alpherior
18675.0,4.99,69616.0,9.398892187788531,80.0,0.0,0.0,1.0,Indie,X Invader,12-08-2024,Indie,ALLAF GAMES,ALLAF GAMES
20562.0,4.99,69495.0,11.423323279224366,77.0,0.0,0.0,1.0,Indie,Doom Sweeper,08-06-2024,Indie,Paper Dog,Paper Dog
13651.0,5.99,68967.0,1.844034003991569,78.0,0.0,0.0,1.0,Indie,Dungeon Vixens: A Tale of Temptation,08-04-2024,Indie,Shady Corner Games,Dualarcade
6151.0,14.99,68584.0,1.3084968640711163,74.0,0.0,0.0,1.0,Indie,I Wanna Fuck my Mom's Best Friend,09-08-2024,Indie,Cherry Kiss Games,Orcsoft
3905.0,23.99,68091.0,4.12583984340029,99.0,0.0,0.0,1.0,Indie,Farewell North,16-08-2024,Indie,Mooneye Studios,Kyle Banks
8056.0,14.99,68004.0,1.334230232142228,58.0,0.0,0.0,1.0,Indie,Fetish Room 18+,27-04-2024,Indie,Octo Games,Octo Games
5917.0,16.99,67981.0,27.00954354139559,78.0,0.0,0.0,1.0,Non-Indie,エルミナージュORIGINAL ～闇の巫女と神々の指輪～,23-05-2024,Indie,mebius.,"mebius.,Anura Bless,STARFISH SD"
8399.0,9.99,67956.0,2.655938235656375,99.0,0.0,0.0,1.0,Indie,Toy Shire,26-08-2024,Indie,Catoptric Games,Bluespy Studios
13779.0,6.99,67755.0,4.768041120328671,97.0,0.0,0.0,1.0,Indie,Doll Impostor,28-03-2024,Indie,HeadArrow,HeadArrow
7273.0,11.99,67732.0,4.063814895352941,84.0,0.0,0.0,1.0,Indie,Fog of War: Book One,09-06-2024,Indie,Story Machine Studios,Story Machine Studios
11885.0,9.99,67713.0,18.52500735091892,83.0,0.0,0.0,1.0,Non-Indie,Tallowmere 2: Curse of the Kittens,19-02-2024,Indie,"Chris McFarland,Lightning Games",Chris McFarland
5258.0,14.99,67643.0,1.2470111412929836,71.0,0.0,0.0,1.0,Indie,HEARTSHOT,03-03-2024,Indie,Meadow Studios,Meadow Studios
9145.0,8.99,67599.0,2.590459109546948,85.0,0.0,0.0,1.0,Indie,Special Operations Unit - SIGNAL FORCES,21-03-2024,Indie,Mango Party,ankoku marimokan
16670.0,4.99,67473.0,6.178763103995366,81.0,0.0,0.0,1.0,Indie,Let's Minesweeper,24-07-2024,Indie,SUNJOY GAME,SUNJOY GAME
8717.0,9.99,67468.0,4.219712973890713,75.0,0.0,0.0,1.0,Indie,Mech Builder,16-07-2024,Indie,Don Pachi,Don Pachi
3341.0,24.99,67386.0,2.357913601093543,76.0,0.0,0.0,1.0,Indie,Renaissance Kingdom Wars,15-07-2024,Indie,indie.io,Reverie World Studios
5451.0,14.99,67132.0,2.464026613811756,93.0,0.0,0.0,1.0,Indie,The Symbiant Re:Union,29-01-2024,Indie,HeartCoreDev,HeartCoreDev
6059.0,14.99,66935.0,3.663082169554396,86.0,0.0,0.0,1.0,Indie,Imperial Lovers,07-06-2024,Indie,Pink Pixel Games,LAPLACE
11788.0,6.99,66927.0,1.858554104518518,82.0,0.0,0.0,1.0,Indie,撩妹模拟器：渣男的秘密,17-05-2024,Indie,DeerRiver,DeerRiver
24238.0,3.5,66829.0,2.364138281649029,98.0,0.0,0.0,1.0,Indie,Dog Brew,30-04-2024,Indie,"Yuliy Oneshko,S-Grade","Yuliy Oneshko,S-Grade"
2632.0,29.99,66782.0,11.646453886154193,93.0,0.0,0.0,1.0,Non-Indie,Royal Order,29-03-2024,Indie,Nifty Productions,Nifty Visuals
3192.0,24.99,66573.0,9.902069553189165,75.0,0.0,0.0,1.0,Non-Indie,Magical Delicacy,16-07-2024,Indie,Whitethorn Games,Skaule
7919.0,14.99,66322.0,2.1002879833095163,87.0,0.0,0.0,1.0,Indie,The Cub,19-01-2024,Indie,"Untold Tales,Gamersky Games",Demagog Studio
11364.0,6.99,66300.0,5.857565393934813,78.0,0.0,0.0,1.0,Indie,Time Treker,09-07-2024,Indie,"Leyo Games,2P Games",Fuse Game
9279.0,9.99,66052.0,2.208382853909323,72.0,0.0,0.0,1.0,Indie,Hoofobia,23-02-2024,Indie,Deathyell Games,Deathyell Games
2604.0,29.99,66026.0,4.2482896928941605,62.0,0.0,0.0,0.0,Indie,CYGNI: All Guns Blazing,05-08-2024,AA,KONAMI,KeelWorks
4028.0,19.99,65739.0,8.735269357373568,79.0,0.0,0.0,1.0,Non-Indie,Rebel Transmute,11-03-2024,Indie,JanduSoft,Evan Tor Games
4567.0,15.99,65723.0,6.0147787122403,96.0,0.0,0.0,1.0,Indie,Dungeons of Blood and Dream,27-05-2024,Indie,Lori Vornoy,Lori Vornoy
4316.0,19.99,65693.0,14.618248574677336,73.0,0.0,0.0,1.0,Non-Indie,Cafe Maid - Hentai Edition,22-02-2024,Indie,Woop Media,Sexy Hentai Games Factory
5032.0,19.99,65271.0,4.161012638797963,44.0,0.0,0.0,1.0,Indie,Monsters Domain,05-04-2024,Indie,"G-DEVS.com,CreativeForge Games",G-DEVS.com
22562.0,3.49,65249.0,1.4546503626836578,82.0,0.0,0.0,1.0,Indie,Doki Doki AI Interrogation,24-05-2024,Indie,YAMADA,YAMADA
8355.0,9.99,65063.0,0.9673952756904698,92.0,0.0,0.0,1.0,Indie,Fuck You Witch,29-03-2024,Indie,Beshbarmak games,Beshbarmak games
10518.0,9.99,64931.0,1.5889476459175789,67.0,0.0,0.0,1.0,Indie,CUM Queens 🔞💦,10-02-2024,Indie,BanzaiProject,BanzaiProject
7578.0,9.99,64494.0,4.364727003460155,67.0,0.0,0.0,1.0,Indie,Mothers and Daughters,02-01-2024,Indie,Spin256,Spin256
6099.0,12.99,64472.0,7.677055210096512,88.0,0.0,0.0,1.0,Indie,Zero Division,11-07-2024,Indie,Astrolabe Games,Robot Cat Limited
9702.0,7.99,64395.0,4.00446009890238,82.0,0.0,0.0,1.0,Indie,LAPIDARY: Jewel Craft Simulator,25-03-2024,Indie,THINK & FEEL,THINK & FEEL
6779.0,12.49,64320.0,5.1397419833615166,95.0,0.0,0.0,1.0,Indie,Preserve,08-08-2024,Indie,Grindstone,Bitmap Galaxy
3945.0,19.99,64291.0,4.450637928804644,93.0,0.0,0.0,1.0,Indie,VoidBound,24-05-2024,Indie,Shady Corner Games,CursedAtelier
3338.0,24.99,64035.0,13.370290768841915,45.0,0.0,0.0,1.0,Non-Indie,Witch and Lilies,23-05-2024,Indie,Stromatosoft Inc.,"Stromatosoft Inc.,株式会社タストα"
710.0,0.0,63264.0,26.27006411419708,57.0,0.0,0.0,1.0,Non-Indie,Der Königsruf,05-05-2024,Indie,Starlight Games,Starlight Games
10381.0,12.99,63223.0,9.639862476774535,84.0,0.0,0.0,1.0,Indie,Exotica: Petshop Simulator,06-02-2024,Indie,Konrul Game,Konrul Game
3805.0,19.99,62891.0,5.384590955417545,88.0,0.0,0.0,1.0,Indie,Kamaeru: A Frog Refuge,08-06-2024,Indie,Armor Games Studios,Humble Reeds
6994.0,9.99,62883.0,1.7390408856523605,81.0,0.0,0.0,1.0,Indie,"YEAH! YOU WANT ""THOSE GAMES,"" RIGHT? SO HERE YOU GO! NOW, LET'S SEE YOU CLEAR THEM! 2",17-07-2024,Indie,D3PUBLISHER,MONKEYCRAFT Co. Ltd.
5384.0,14.99,62520.0,7.173748703426827,91.0,0.0,0.0,1.0,Indie,Athenian Rhapsody,14-05-2024,Indie,"Top Hat Studios, Inc.",Nico Papalia
9505.0,6.99,62500.0,1.4977793859228246,80.0,0.0,0.0,1.0,Indie,Astro Looter: Survivor,15-07-2024,Indie,Soda Game Studio,Soda Game Studio
8945.0,8.99,62413.0,18.361914687260576,76.0,0.0,0.0,1.0,Non-Indie,Incremental Factory,29-01-2024,Indie,Significant Steak,Significant Steak
4309.0,19.99,62334.0,2.571875686202304,62.0,0.0,0.0,1.0,Indie,Space for Sale,30-07-2024,Indie,Mirage Game Studios,Mirage Game Studios
15453.0,4.99,62317.0,2.607953214827291,87.0,0.0,0.0,1.0,Indie,Bloody Heaven 2,11-05-2024,Indie,ShaneGame,ShaneGame
7540.0,9.99,62138.0,4.065350388485396,91.0,0.0,0.0,1.0,Indie,Wishful Journey:Love Across Time,24-04-2024,Indie,Hillhouse Holdings Limited,Hillhouse Holdings Limited
9467.0,7.99,62059.0,2.067723377769677,81.0,0.0,0.0,1.0,Indie,Transpile Girl Rescue Operation!,29-02-2024,Indie,"Mango Party,Mango Party News",Backflip WildCAT
8239.0,9.99,61946.0,6.750066937296435,88.0,0.0,0.0,1.0,Indie,Charming Hearts,13-06-2024,Indie,坤舆科技,"坤舆科技,一冉影视"
16540.0,0.0,61737.0,19.2830024831735,46.0,0.0,0.0,1.0,Non-Indie,Mad World  - Age of Darkness - MMORPG,25-01-2024,Indie,Jandisoft,Jandisoft
3701.0,19.99,61496.0,3.30811829010812,96.0,0.0,0.0,1.0,Indie,Just Crow Things,15-08-2024,Indie,Unbound Creations,Unbound Creations
3168.0,24.99,61396.0,18.181356254688936,90.0,0.0,0.0,1.0,Non-Indie,College Bowl,20-06-2024,Indie,Super Pixel Games,Super Pixel Games
5274.0,14.99,61289.0,11.86235961578673,55.0,0.0,0.0,1.0,Non-Indie,The Emperor and State,26-07-2024,Indie,Hawthorn Games,涂途
4411.0,16.99,61223.0,9.037092241039142,93.0,0.0,0.0,1.0,Non-Indie,Ants Took My Eyeball,19-04-2024,Indie,Bosmic Forge,Bosmic Forge
3737.0,19.99,61087.0,3.273604542454089,79.0,0.0,0.0,1.0,Indie,Zoo Simulator,26-07-2024,Indie,"Games Incubator,PlayWay S.A.",Games Incubator
5279.0,13.99,61068.0,3.1306831969792213,99.0,0.0,0.0,1.0,Indie,Lagoon Lounge 2 : The Secret Roommate,26-01-2024,Indie,KAIJYU-09,KAIJYU-09
8216.0,8.99,60731.0,2.242095780909892,94.0,0.0,0.0,1.0,Indie,Firefighter Connor,30-04-2024,Indie,XSSPACE,XSSPACE
8747.0,9.99,60707.0,1.6881789681934547,74.0,0.0,0.0,1.0,Indie,STEPMOM: Milf Scandal 💖,06-04-2024,Indie,Lust Desires 🖤,Lust Desires 🖤
3536.0,19.99,60574.0,3.4051538698366484,83.0,0.0,0.0,1.0,Indie,Fossilfuel 2,19-02-2024,Indie,DangerousBob Studio LLC,DangerousBob Studio LLC
7912.0,14.99,60485.0,22.21024111991872,81.0,0.0,0.0,1.0,Non-Indie,Grim Realms,16-03-2024,Indie,Edym Pixels,Edym Pixels
4540.0,15.99,60119.0,5.27832271072752,49.0,0.0,0.0,1.0,Indie,Dragon Island,11-03-2024,Indie,Kulplant,Kulplant
5394.0,14.99,60002.0,7.874389589473117,77.0,0.0,0.0,1.0,Indie,Vendir: Plague of Lies,30-05-2024,Indie,Early Morning Studio,Early Morning Studio
6084.0,14.99,59978.0,9.141889553317936,93.0,0.0,0.0,1.0,Indie,TFC: The Fertile Crescent,13-06-2024,Indie,Wield Interactive,Wield Interactive
3682.0,19.99,59887.0,14.166458476302155,98.0,0.0,0.0,1.0,Non-Indie,Quest Master,29-05-2024,Indie,Apogee Entertainment,"Julian Creutz,Skydevilpalm"
2933.0,24.99,59625.0,8.214971200602747,75.0,0.0,0.0,1.0,Non-Indie,Venture to the Vile,21-05-2024,Indie,Aniplex Inc.,Studio Cut to Bits
6239.0,12.99,59464.0,3.5879581457102465,84.0,0.0,0.0,1.0,Indie,The World's Egg - For Those Who Dream,29-03-2024,Indie,Kagura Games,Hasoyua
5851.0,11.99,59390.0,2.801292567449313,72.0,0.0,0.0,1.0,Indie,Lunar's Chosen - Episode 2,28-03-2024,Indie,PTGames,PTGames
13942.0,4.99,59326.0,4.340932988101288,88.0,0.0,0.0,1.0,Indie,Be My Horde,18-06-2024,Indie,Polished Games,Polished Games
21749.0,2.99,59016.0,2.2387116478207623,96.0,0.0,0.0,1.0,Indie,King of the Bridge,08-03-2024,Indie,Finn Schuuring,Finn Schuuring
13978.0,4.99,58819.0,0.7359780707779322,85.0,0.0,0.0,1.0,Indie,April 24th,23-04-2024,Indie,EMIKA_GAMES,NOBODY
6572.0,10.99,58776.0,2.229134939512905,83.0,0.0,0.0,1.0,Indie,LipTrip ~My Boss Is My Heat Suppressant?!~,14-04-2024,Indie,"HUBLOTS,LoveStoryProject",SukeraSomero
5626.0,12.99,58736.0,6.719917339222743,74.0,0.0,0.0,1.0,Indie,Drive Me Crazy,12-07-2024,Indie,Tenth Art Studio,wwqk Studio
9030.0,7.99,58380.0,1.129631019169127,74.0,0.0,0.0,1.0,Indie,Pricolage -IDOLIZED-,19-02-2024,Indie,Annulus,HIJIKI
9004.0,8.99,58249.0,11.781097157141604,91.0,0.0,0.0,1.0,Non-Indie,Beauties! They're All After Me,21-06-2024,Indie,Beauties! They're All After Me,Beauties! They're All After Me
12917.0,4.99,58010.0,1.801851040328595,99.0,0.0,0.0,1.0,Indie,Leap Year,13-06-2024,Indie,"Daniel Linssen,Sokpop Collective",Daniel Linssen
5522.0,12.99,57974.0,3.1800400261125,87.0,0.0,0.0,1.0,Indie,Alice in the Nightmare Land,07-06-2024,Indie,OTAKU Plan,Tsukki's Tea Party
30374.0,4.99,57919.0,9.718970792205097,95.0,1.0,0.0,0.0,Indie,Dungeon Keeper Gold™,07-03-2024,AAA,Electronic Arts,Bullfrog Productions
7096.0,9.99,57683.0,5.124420630852716,75.0,0.0,0.0,1.0,Indie,女神保卫战,24-05-2024,Indie,我的同居女神竟是小姨子,我的同居女神竟是小姨子
6061.0,11.99,57464.0,5.139572696455877,87.0,0.0,0.0,1.0,Indie,Leaving DNA,07-03-2024,Indie,The Impious Monk,The Impious Monk
15770.0,0.0,57436.540278163455,13.384947274205794,63.0,0.0,0.0,1.0,Non-Indie,Morimens,01-08-2024,Indie,B.I.A.V. Studio,B.I.A.V. Studio
11008.0,8.99,57387.0,4.04629417359116,85.0,0.0,0.0,1.0,Indie,Haunted House,10-01-2024,Indie,Genuine Studio,Genuine Studio
13940.0,4.99,57371.0,7.859513090811096,83.0,0.0,0.0,1.0,Indie,Crawling Lab,16-06-2024,Indie,eTIRUe,eTIRUe
17421.0,3.99,57163.0,3.618618537414159,62.0,0.0,0.0,1.0,Indie,KAMITSUBAKI CITY ENSEMBLE,28-08-2024,Indie,"KAMITSUBAKI STUDIO,Studio Lalala","KAMITSUBAKI STUDIO,Studio Lalala"
13988.0,4.99,57114.0,2.195678782003565,99.0,0.0,0.0,1.0,Indie,Commando Collection,26-07-2024,Indie,Macrojoy,Macrojoy
6937.0,9.99,57000.0,2.441362377180889,82.0,0.0,0.0,1.0,Indie,Story Of Eve 2,25-04-2024,Indie,"Mango Party,Mango Party News",SmallSqurriel
4931.0,14.99,56928.0,3.984279687862555,79.0,0.0,0.0,1.0,Indie,Incubus Quest,12-01-2024,Indie,Kagura Games,SweetRaspberry
3374.0,29.99,56826.0,15.587132012446787,88.0,0.0,0.0,1.0,Non-Indie,Mashiroiro Symphony HD -Sana Edition-,01-05-2024,Indie,Shiravune,Palette
12868.0,6.99,56611.0,0.6995787387464362,92.0,0.0,0.0,1.0,Indie,"Magical Mic Duel: Senpai, Hear My Spell",23-05-2024,Indie,ReLU Games,ReLU Games
31148.0,2.99,56542.0,1.6875465233684876,85.0,0.0,0.0,1.0,Indie,EXIT KUN,04-02-2024,Indie,AIKUN,"IKUN&KUN,AIKUN"
3422.0,19.99,56222.0,5.0648597179177,95.0,0.0,0.0,0.0,Indie,Flock,16-07-2024,AA,Annapurna Interactive,"Hollow Ponds,Richard Hogg"
4557.0,19.99,56116.0,12.624011194681223,76.0,0.0,0.0,1.0,Non-Indie,USC: Counterforce,18-07-2024,Indie,Firesquid,"Angry Cat Studios,Creatio 49"
11532.0,5.99,56109.0,9.014412644766326,94.0,0.0,0.0,1.0,Indie,Rack and Slay,27-05-2024,Indie,2 Left Thumbs,Ludokultur
2891.0,24.99,56094.0,14.573450988254375,74.0,0.0,0.0,1.0,Non-Indie,Gordian Rooms 2: A curious island,19-01-2024,Indie,Crimsonite Games,Crimsonite Games
6849.0,9.99,56018.0,1.613685089483286,86.0,0.0,0.0,1.0,Indie,Honeymoon : Mystery Journey,04-04-2024,Indie,"Mango Party,Mango Party News",Gentleman.LTD
3825.0,19.99,55934.0,5.999272463046797,90.0,0.0,0.0,1.0,Indie,Hauntii,23-05-2024,Indie,Firestoke,Moonloop Games
3400.0,19.99,55837.0,3.963704938583484,95.0,0.0,0.0,1.0,Indie,Arranger: A Role-Puzzling Adventure,25-07-2024,Indie,Furniture & Mattress LLC,Furniture & Mattress LLC
13018.0,9.99,55727.0,2.6283030530483527,89.0,0.0,0.0,1.0,Indie,Secrets of the Heartbeat,07-06-2024,Indie,RainbowGame,RainbowGame
2158.0,29.99,55543.0,13.419890616501409,84.0,0.0,0.0,1.0,Non-Indie,"Kingdom, Dungeon, and Hero",01-07-2024,Indie,Kraken Studios,Kraken Studios
4185.0,14.99,55440.0,5.11095355691673,78.0,0.0,0.0,1.0,Indie,ReRoad,26-06-2024,Indie,Rabbithole Games,Rabbithole Games
2185.0,29.99,55324.0,9.778930254944072,78.0,0.0,0.0,1.0,Non-Indie,Nie No Hakoniwa - Dollhouse of Offerings,15-02-2024,Indie,Sekai Project,Chatte Noire
15387.0,3.99,55254.0,9.843984440009253,99.0,0.0,0.0,1.0,Indie,Mimic Logic,22-02-2024,Indie,Nihohe Soft,Nihohe Soft
8417.0,7.99,55093.0,1.4329818666749834,77.0,0.0,0.0,1.0,Indie,Body Pay,19-04-2024,Indie,Cheese Burger Studio,Cheese Burger Studio
6723.0,12.99,54904.0,1.967925174231157,62.0,0.0,0.0,1.0,Indie,COLLEGE SEX FEST 2024,02-05-2024,Indie,Inturo Games Inc.,Inturo Games Inc.
10095.0,6.99,54805.0,2.104899164154087,86.0,0.0,0.0,1.0,Indie,Human Farm - Practice Section,08-03-2024,Indie,072 Project,とっくり海月
18572.0,4.99,54457.0,1.2250755579041477,78.0,0.0,0.0,1.0,Indie,YUME 4,12-01-2024,Indie,Lovely Games,
6494.0,9.99,54356.0,1.957793964661488,81.0,0.0,0.0,1.0,Indie,PERFECT CELLS PROJECT,31-07-2024,Indie,Playmeow,ShinshiMoustache
8232.0,9.99,54348.0,1.6484623283506317,74.0,0.0,0.0,1.0,Indie,Sex Euphoria 💖,03-02-2024,Indie,Romantic Room,Romantic Room
9909.0,6.99,54316.0,3.405209908163857,94.0,0.0,0.0,1.0,Indie,Feed the Deep,16-08-2024,Indie,Luke Muscat,Luke Muscat
2832.0,22.99,54293.0,9.238948160822265,83.0,0.0,0.0,1.0,Non-Indie,Lifecraft,16-04-2024,Indie,Pixbits,Pixbits
4242.0,14.99,54185.0,1.9642139752926429,66.0,1.0,0.0,0.0,Indie,Valiant Hearts: Coming Home,24-05-2024,AAA,Ubisoft,"Ubisoft Da Nang,Ubisoft Montpellier"
3298.0,19.99,54015.0,3.516789972301656,77.0,0.0,0.0,1.0,Indie,RKGK / Rakugaki,22-05-2024,Indie,Wabisabi Games,Wabisabi Games
4474.0,14.99,53847.0,8.455069857008738,72.0,0.0,0.0,1.0,Indie,Chill Town,22-03-2024,Indie,Low-Hi Tech,Low-Hi Tech
3708.0,19.99,53836.0,20.21555010926772,89.0,0.0,0.0,1.0,Non-Indie,Werewolf: The Apocalypse — The Book of Hungry Names,25-04-2024,Indie,Choice of Games,Choice of Games
8294.0,9.99,53711.0,4.90755358007216,89.0,0.0,0.0,1.0,Indie,"美女,应接不暇",14-05-2024,Indie,筠悦游戏,筠悦游戏
5554.0,11.99,53606.0,5.211472233432033,79.0,0.0,0.0,1.0,Indie,Heroes of Eternal Quest,23-01-2024,Indie,Surefire.Games,Drakkar Game Studio
5712.0,12.45,53577.0,20.55373358458625,90.0,0.0,0.0,1.0,Non-Indie,Coin Pusher Casino,29-02-2024,Indie,TreeNutsGames,TreeNutsGames
6065.0,11.99,53520.0,17.04048723468547,89.0,0.0,0.0,1.0,Non-Indie,Lunar's Chosen - Episode 1,21-03-2024,Indie,PTGames,PTGames
11298.0,5.99,53201.0,5.78766925311464,88.0,0.0,0.0,1.0,Indie,Love Chase,20-05-2024,Indie,Topgame,Topgame
8573.0,7.99,53194.0,3.3624747089534006,87.0,0.0,0.0,1.0,Indie,Ocean Keeper: Dome Survival,18-07-2024,Indie,RetroStyle Games,RetroStyle Games
9419.0,6.99,53093.0,1.263656828427289,86.0,0.0,0.0,1.0,Indie,Innocent Grape,21-06-2024,Indie,TopHouse Publishing,"TopHouse Studio,Abel Games"
4863.0,14.99,53038.0,7.226468390806144,83.0,0.0,0.0,1.0,Indie,The Land Beneath Us,13-05-2024,Indie,"Dear Villagers,Gamera Games",FairPlay Studios Co. Ltd
24898.0,2.99,52877.0,2.503987080889346,98.0,0.0,0.0,1.0,Indie,KUNKUN Defender,02-05-2024,Indie,Seal,Seal
8640.0,9.99,52803.0,1.5494840840141335,74.0,0.0,0.0,1.0,Indie,Sex Magic 🔮,24-02-2024,Indie,Lust Desires 🖤,Lust Desires 🖤
3457.0,19.99,52635.0,3.1240758472671737,57.0,0.0,0.0,1.0,Indie,My Horse: Bonded Spirits,19-06-2024,Indie,"Games Incubator,PlayWay S.A.",Games Incubator
2908.0,24.99,52578.0,7.88879147866267,80.0,0.0,0.0,1.0,Non-Indie,Suzukuri Dungeon: Karin in the Mountain,20-08-2024,Indie,Shiravune,Karin Project
3193.0,19.99,51994.0,5.495677661356906,82.0,0.0,0.0,1.0,Indie,The Last Alchemist,12-07-2024,Indie,Marvelous Europe,Vile Monarch
7910.0,7.99,51747.0,2.2513127333238527,93.0,0.0,0.0,1.0,Indie,Single By Choice,23-06-2024,Indie,"LewdLoco,AIROTS","AIROTS,非魚創意"
7069.0,8.99,51514.0,2.18323889731405,90.0,0.0,0.0,1.0,Indie,Sophia the Traveler,11-04-2024,Indie,Thermite Games,Memo Gogo
12613.0,4.99,51396.0,1.4312099535342595,86.0,0.0,0.0,0.0,Indie,Thought Experiment Simulator,22-07-2024,AA,Gamera Games,HoHo Game Studio
5597.0,12.99,51368.0,8.127616664306808,50.0,0.0,0.0,1.0,Indie,Hotel Business Simulator,04-06-2024,Indie,Midnight Games,Geekon
8863.0,9.99,51305.0,2.226043906490635,72.0,0.0,0.0,1.0,Indie,We Are Lost,20-02-2024,Indie,MaDDoG,MaDDoG
5595.0,11.99,51279.0,4.576615510778872,80.0,0.0,0.0,1.0,Indie,Fate and Life: The Mystery of Vaulinhorn,05-04-2024,Indie,Celestial Novel,Celestial Novel
7135.0,9.99,51169.0,1.2747399147093406,59.0,0.0,0.0,1.0,Indie,California Swingers Club - Season 1: Sea Swap,13-03-2024,Indie,Swingers Club,Swingers Club
5114.0,12.0,51096.0,3.4372901467593326,97.0,0.0,0.0,1.0,Indie,Pixel Art Academy: Learn Mode,05-08-2024,Indie,Retronator,Matej 'Retro' Jan
9167.0,9.99,51051.0,1.510390495129179,71.0,0.0,0.0,1.0,Indie,My Shameless StepMom,18-05-2024,Indie,Lust Desires 🖤,Lust Desires 🖤
4113.0,15.99,50813.0,4.525920436429165,92.0,0.0,0.0,1.0,Indie,Between Horizons,25-03-2024,Indie,Assemble Entertainment,DigiTales Interactive
3988.0,15.99,50645.0,6.1006650249422725,45.0,0.0,0.0,1.0,Indie,Colonize,15-02-2024,Indie,CreativeForge Games,Rembrosoft
3957.0,14.99,50297.0,6.760505785526912,99.0,0.0,0.0,1.0,Indie,The Crimson Diamond,15-08-2024,Indie,Julia Minamata,Julia Minamata
9298.0,6.99,50253.0,5.270591232140886,90.0,0.0,0.0,1.0,Indie,Inverted Angel,05-07-2024,Indie,SCIKA,SCIKA
4177.0,14.99,50242.0,8.382209675769408,98.0,0.0,0.0,1.0,Indie,Regency Solitaire II,22-02-2024,Indie,Grey Alien Games,Grey Alien Games
8883.0,6.99,50102.0,1.854529343715712,80.0,0.0,0.0,1.0,Indie,My MILF Stepmom 2: Family Party💋,04-04-2024,Indie,DuaWolf Studio,DuaWolf
26815.0,0.0,49957.0,14.049678382618964,82.0,0.0,0.0,1.0,Non-Indie,Xanadu Land,17-01-2024,Indie,whiteisle Studio,whiteisle Studio
7036.0,7.99,49651.0,7.007896529641118,80.0,0.0,0.0,1.0,Indie,PC Tycoon 2,28-03-2024,Indie,Insignis Games,Insignis Games
19862.0,0.0,49428.0,6.1341746240734505,75.0,0.0,0.0,1.0,Indie,混沌战域,09-05-2024,Indie,XQ-game,XQ-game
9601.0,6.99,49239.0,0.9969888684520324,54.0,0.0,0.0,1.0,Indie,Redemption of Li Wei,11-04-2024,Indie,救赎,"救赎,Avator"
3038.0,19.99,49191.0,3.354944445221463,96.0,0.0,0.0,1.0,Indie,Mika and The Witch's Mountain,21-08-2024,Indie,Chibig,"Chibig,Nukefist"
4026.0,17.99,49173.0,22.30725574731829,92.0,0.0,0.0,1.0,Non-Indie,Wantless : Solace at World’s End,16-05-2024,Indie,Twin Sails Interactive,Drop Rate Studio
4688.0,12.99,49153.0,3.968593702469445,77.0,0.0,0.0,1.0,Indie,Dragon Eclipse,24-06-2024,Indie,Awaken Realms,Fardust
62503.0,0.0,49147.0,16.5554219119682,49.0,0.0,0.0,1.0,Non-Indie,BATTLE CRUSH,26-06-2024,Indie,NCSOFT Corporation,NCSOFT Corporation
4014.0,15.99,49054.0,1.7791082839865036,83.0,0.0,0.0,1.0,Indie,Hilda and the tower of Lust,19-04-2024,Indie,072 Project,キラ☆タマ
5489.0,11.99,49026.0,1.9297327606821149,70.0,0.0,0.0,1.0,Indie,Plane Accident,20-02-2024,Indie,"Duality Games,HeartBeat Games","White Pig Games,Spirit Games Studio"
3048.0,19.99,49010.0,24.31174294563878,99.0,0.0,0.0,1.0,Non-Indie,Geneforge 2 - Infestation,27-03-2024,Indie,Spiderweb Software,Spiderweb Software
4620.0,14.99,48929.0,3.1407686348423383,76.0,0.0,0.0,1.0,Indie,"Ready, Steady, Ship!",19-04-2024,Indie,"Untold Tales,Gamersky Games",Jollybits Games
6308.0,9.99,48853.0,2.7194622738017378,94.0,0.0,0.0,1.0,Indie,The Fancy Pants Adventures: Classic Pack,18-02-2024,Indie,2 Left Thumbs,Borne Games
47089.0,1.99,48823.0,1.344691514321377,84.0,0.0,0.0,1.0,Indie,Chushpan Simulator,01-02-2024,Indie,Sebasa Games,Sebasa Games
4088.0,14.99,48781.0,2.031529811428624,98.0,0.0,0.0,0.0,Indie,The Star Named EOS,22-07-2024,AA,PLAYISM,Silver Lining Studio
2972.0,19.99,48668.0,4.851068204451029,89.0,0.0,0.0,1.0,Indie,Akimbot,29-08-2024,Indie,PLAION,Evil Raptor
6811.0,9.99,48572.0,4.650505722876416,75.0,0.0,0.0,1.0,Indie,Sex College 🔞,23-03-2024,Indie,Lust Desires 🖤,Lust Desires 🖤
4958.0,11.99,48495.0,11.237179230279276,57.0,0.0,0.0,1.0,Non-Indie,Hero Emblems II,05-08-2024,Indie,HeatPot Games,HeatPot Games
5107.0,12.99,48490.0,2.679548204994835,58.0,0.0,0.0,1.0,Indie,Island of Penance,12-04-2024,Indie,Kagura Games,ONEONE1
6339.0,9.99,48382.0,10.618725788107303,95.0,0.0,0.0,1.0,Non-Indie,ダンジョンアーティファクト,03-04-2024,Indie,ExertionGame,いとこん
2468.0,24.99,48303.0,2.4797438578385345,74.0,0.0,0.0,1.0,Indie,RUMBLE BLAZING,02-08-2024,Indie,Nekonomeme,Nekonomeme
